id,language,ean,name,slug,legal_name,unit_price,bulk_price,is_discounted,previous_price,iva,age_check,alcohol_by_volume,is_new,is_pack,pack_size,description,minimum_amount,weight,brand,origin,supplier,category,warehouses,date
60551,es,8402001020520,Mix mini barritas Hacendado de chocolate,mix-mini-barritas-hacendado-chocolate-contiene-barritas-milk-biscuit-caramel-coco-peanut-paquete,,2.95,7.47,False,,10,False,,False,False,,"Mix mini barritas Hacendado de chocolate contiene barritas Milk, Biscuit, Caramel, Coco y Peanut",1,0.395,Hacendado,,,Chocolate,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
86339,es,8402001022043,Barritas Caocream crujientes Hacendado con relleno y cobertura galleta de cacao,barritas-caocream-crujientes-hacendado-con-relleno-cobertura-galleta-cacao-paquete,BARRITAS CAOCREAM,1.5,14.29,False,,10,False,,False,False,,Barritas Caocream crujientes Hacendado con relleno y cobertura galleta de cacao,1,0.105,Hacendado,,"Dulces Olmedo Garcia, S.L.",Chocolate,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
12238,es,8410109005707,"Surtido bombones Senzza de chocolate con avellana, fondant, praliné y almendra",surtido-bombones-senzza-chocolate-con-avellana-fondant-praline-almendra-paquete,Bombones surtidos,4.3,9.15,False,,10,False,,False,False,,"Surtido bombones Senzza de chocolate con avellana, fondant, praliné y almendra",1,0.47,Senzza,,"Chocolates Valor,S.A.",Chocolate,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
35909,es,8402001011900,Bombones cereza al licor Hacendado con chocolate negro,bombones-cereza-licor-hacendado-con-chocolate-negro-paquete,,1.9,12.67,False,,10,False,,False,False,,Bombones cereza al licor Hacendado con chocolate negro,1,0.15,Hacendado,,,Chocolate,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
12288,es,7613031474936,Surtido bombones Caja Roja Nestlé,surtido-bombones-caja-roja-nestle-caja,Bombones de chocolate,6.3,31.5,False,,10,False,,False,False,,Surtido bombones Caja Roja Nestlé,1,0.2,Nestlé,España,"Nestlé España, S.A.",Chocolate,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
14221,es,8410109114157,Surtido bombones Senzza de chocolate negro 70%,surtido-bombones-senzza-chocolate-negro-70-paquete,Surtido de bombones,2.25,12.5,False,,10,False,,False,False,,Surtido bombones Senzza de chocolate negro 70%,1,0.18,Senzza,,"Chocolates Valor,S.A.",Chocolate,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
12471,es,8480000124715,Bombones delicias de avellana Delizze Hacendado,bombones-delicias-avellana-delizze-hacendado-caja,Delicias de Avellana,3.7,17.13,False,,10,False,,False,False,,Bombones delicias de avellana Delizze Hacendado,1,0.216,Hacendado,,"Dulces Olmedo Garcia, S.L.",Chocolate,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
86027,es,3173287762309,Surtido bombones La Boutique del Praliné,surtido-bombones-boutique-praline-caja,Surtido de bombones de chocolate,3.75,18.29,False,,10,False,,False,False,,Surtido bombones La Boutique del Praliné,1,0.205,La Boutique del Praliné,Francia,Cantalou S.A,Chocolate,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
67416,es,8480000674166,Crema al cacao con avellanas Hacendado,crema-cacao-con-avellanas-hacendado-bote,Crema de cacao y avellanas,1.95,3.9,False,,10,False,,False,False,,Crema al cacao con avellanas Hacendado,1,0.5,Hacendado,Bélgica,Natra,Chocolate,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
22511,es,8480000225115,Crema de avellanas y cacao Hacendado,crema-avellanas-cacao-hacendado-bote,CREMA DE AVELLANAS  Y CACAO PARA UNTAR,2.4,6.0,False,,10,False,,False,False,,Crema de avellanas y cacao Hacendado,1,0.4,Hacendado,Italia,NUTKAO,Chocolate,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
