id,warehouse,language,ean,name,slug,legal_name,unit_price,bulk_price,is_discounted,previous_price,iva,age_check,alcohol_by_volume,is_new,is_pack,pack_size,description,minimum_amount,weight,brand,origin,supplier,category
86469,mad1,es,8410014494825,Cacao soluble ColaCao original,cacao-soluble-colacao-original-caja,Preparado alimenticio al cacao,15.99,6.4,False,,10,False,,False,False,,Cacao soluble ColaCao original,1,2.5,ColaCao,España,"IDILIA FOODS, S.L.U.",Cacao soluble y chocolate a la taza
22849,mad1,es,8480000228499,Cacao soluble 0% azúcares añadidos Hacendado,cacao-soluble-0-azucares-anadidos-hacendado-bote,Preparado alimenticio al cacao para desayunos y meriendas  con edulcorantes sin azúcres añadidos*,3.35,7.44,False,,10,False,,False,False,,Cacao soluble 0% azúcares añadidos Hacendado,1,0.45,Hacendado,Francia,Cantalou S.A,Cacao soluble y chocolate a la taza
67739,mad1,es,8445290092830,Cacao soluble instantáneo Nesquik,cacao-soluble-instantaneo-nesquik-caja,Preparado alimenticio al cacao de disolución instantánea en leche caliente o fría.,13.45,4.98,False,,10,False,,False,False,,Cacao soluble instantáneo Nesquik,1,2.7,Nesquik,España,"Nestlé España, S.A.",Cacao soluble y chocolate a la taza
13212,mad1,es,8480000132123,Cacao soluble instantáneo Hacendado,cacao-soluble-instantaneo-hacendado-bote,Preparado alimenticio al cacao de disolución instantánea para desayunos y meriendas,2.5,5.0,False,,10,False,,False,False,,Cacao soluble instantáneo Hacendado,1,0.5,Hacendado,España,"CANTALOU, S.A.",Cacao soluble y chocolate a la taza
23231,mad1,es,8480000232311,Cacao soluble en sobres Hacendado,cacao-soluble-sobres-hacendado-caja,Preparado alimenticio al cacao para desayunos y meriendas Sobres 6*18g,1.3,12.04,False,,10,False,,False,False,,Cacao soluble en sobres Hacendado,1,0.108,Hacendado,Francia,Cantalou S.A,Cacao soluble y chocolate a la taza
22580,mad1,es,8410109121551,Cacao puro en polvo La Chocolatera,cacao-puro-polvo-chocolatera-0-azucares-anadidos-bote,Cacao desgrasado en polvo,2.9,10.94,False,,10,False,,False,False,,Cacao puro en polvo La Chocolatera 0% azúcares añadidos,1,0.265,La Chocolatera,,"Chocolates Valor,S.A.",Cacao soluble y chocolate a la taza
12017,mad1,es,8410109113051,Cacao en polvo a la taza Valor,cacao-polvo-taza-valor-paquete,Preparado alimenticio al cacao para su consumo cocido,3.25,6.5,False,,10,False,,False,False,,Cacao en polvo a la taza Valor,1,0.5,Valor,,"Chocolates Valor,S.A.",Cacao soluble y chocolate a la taza
10005,mad1,es,8480000100054,Chocolate líquido a la taza Hacendado,chocolate-liquido-taza-hacendado-brick,Preparado alimenticio al cacao UHT para desayunos y meriendas,2.2,2.2,False,,10,False,,False,False,,Chocolate líquido a la taza Hacendado,1,1.0,Hacendado,Córdoba,S.C.A. GANADERA DEL VALLE DE LOS PEDROCHES (COVAP),Cacao soluble y chocolate a la taza
12129,mad1,es,8410109000108,Chocolate para hacer a la taza Valor,chocolate-hacer-taza-valor-tableta,Chocolate familiar a la taza para su consumo cocido,3.2,10.67,False,,10,False,,False,False,,Chocolate para hacer a la taza Valor,1,0.3,Valor,,"Chocolates Valor,S.A.",Cacao soluble y chocolate a la taza
12585,mad1,es,8480000125859,Cacao en polvo a la taza Hacendado,cacao-polvo-taza-hacendado-paquete,Preparado alimenticio,1.8,4.5,False,,10,False,,False,False,,Cacao en polvo a la taza Hacendado,1,0.4,Hacendado,España,"CANTALOU,S.A.",Cacao soluble y chocolate a la taza
10350,mad1,es,8480000103505,Café en cápsula extra fuerte Hacendado,cafe-capsula-extra-fuerte-hacendado-compatibles-maquinas-nespresso-caja,Café molido de tueste natural en cápsulas para el sistema Nespresso,3.5,0.18,False,,10,False,,False,False,,Café en cápsula extra fuerte Hacendado compatibles máquinas Nespresso,1,0.104,Hacendado,,DELICA AG,Café cápsula y monodosis
10355,mad1,es,8480000103550,Café en cápsula descafeinado Hacendado,cafe-capsula-descafeinado-hacendado-compatibles-maquinas-nespresso-caja,Café molido de tueste natural descafeinado en cápsulas para el sistema Nespresso,3.5,0.18,False,,10,False,,False,False,,Café en cápsula descafeinado Hacendado compatibles máquinas Nespresso,1,0.104,Hacendado,,DELICA AG,Café cápsula y monodosis
10354,mad1,es,8480000103543,Café en cápsula Colombia Hacendado,cafe-capsula-colombia-hacendado-compatibles-maquinas-nespresso-caja,Café molido de tueste natural en cápsulas para el sistema Nespresso,3.55,0.18,False,,10,False,,False,False,,Café en cápsula Colombia Hacendado compatibles máquinas Nespresso,1,0.104,Hacendado,,DELICA AG,Café cápsula y monodosis
10352,mad1,es,8480000103529,Café en cápsula espresso Hacendado,cafe-capsula-espresso-hacendado-compatibles-maquinas-nespresso-caja,Café molido de tueste natural en cápsulas para el sistema Nespresso,3.5,0.18,False,,10,False,,False,False,,Café en cápsula espresso Hacendado compatibles máquinas Nespresso,1,0.104,Hacendado,,DELICA AG,Café cápsula y monodosis
10351,mad1,es,8480000103512,Café en cápsula ristretto Hacendado,cafe-capsula-ristretto-hacendado-compatibles-maquinas-nespresso-caja,Café molido de tueste natural en cápsulas para el sistema Nespresso,3.5,0.18,False,,10,False,,False,False,,Café en cápsula ristretto Hacendado compatibles máquinas Nespresso,1,0.106,Hacendado,,DELICA AG,Café cápsula y monodosis
52774,mad1,es,8402001012365,Café en cápsulas doble espresso Hacendado,cafe-capsulas-doble-espresso-hacendado-compatibles-maquinas-nespresso-caja,,3.5,0.18,False,,10,False,,False,False,,Café en cápsulas doble espresso Hacendado compatibles máquinas Nespresso,1,0.11,Hacendado,,,Café cápsula y monodosis
13596,mad1,es,8480000135964,Café en cápsula descafeinado espresso Hacendado,cafe-capsula-descafeinado-espresso-hacendado-compatibles-maquinas-nespresso-caja,Café molido de tueste natural descafeinado en cápsulas para el sistema Nespresso,3.5,0.18,False,,10,False,,False,False,,Café en cápsula descafeinado espresso Hacendado compatibles máquinas Nespresso,1,0.104,Hacendado,,DELICA AG,Café cápsula y monodosis
11931,mad1,es,8445290780188,Café en cápsula espresso intenso Dolce Gusto,cafe-capsula-espresso-intenso-dolce-gusto-caja,Café molido de tueste natural.,4.25,0.27,False,,10,False,,False,False,,Café en cápsula espresso intenso Dolce Gusto,1,0.112,Dolce Gusto,España,"Nestlé España, S.A.",Café cápsula y monodosis
13636,mad1,es,8480000136367,Café en cápsula extra forte Hacendado,cafe-capsula-extra-forte-hacendado-compatibles-maquinas-dolce-gusto-caja,Café molido de tueste natural,3.1,27.68,False,        3.20,10,False,,False,False,,Café en cápsula extra forte Hacendado compatibles máquinas Dolce gusto,1,0.112,Hacendado,España,"Cocatech, SLU",Café cápsula y monodosis
13635,mad1,es,8480000136350,Café en cápsula forte Hacendado,cafe-capsula-forte-hacendado-compatibles-maquinas-dolce-gusto-caja,Café molido de tueste natural,3.1,27.68,False,        3.20,10,False,,False,False,,Café en cápsula forte Hacendado compatibles máquinas Dolce gusto,1,0.112,Hacendado,España,"Cocatech, SLU",Café cápsula y monodosis
13634,mad1,es,8480000136343,Café en cápsula classic Hacendado,cafe-capsula-classic-hacendado-compatibles-maquinas-dolce-gusto-caja,Café molido de tueste natural,3.1,27.68,False,        3.20,10,False,,False,False,,Café en cápsula classic Hacendado compatibles máquinas Dolce gusto,1,0.112,Hacendado,España,"Cocatech, SLU",Café cápsula y monodosis
11869,mad1,es,8445290780249,Café en cápsula descafeinado espresso intenso Dolce Gusto,cafe-capsula-descafeinado-espresso-intenso-dolce-gusto-caja,Café molido de tueste natural descafeinado,4.25,0.27,False,,10,False,,False,False,,Café en cápsula descafeinado espresso intenso Dolce Gusto,1,0.992,Dolce Gusto,España,"Nestlé España, S.A.",Café cápsula y monodosis
11801,mad1,es,8445290779991,Café con leche en cápsula Dolce Gusto,cafe-con-leche-capsula-dolce-gusto-caja,Preparado a base de leche en polvo y café soluble.,4.25,0.27,False,,10,False,,False,False,,Café con leche en cápsula Dolce Gusto,1,0.16,Dolce Gusto,España,"Nestlé España, S.A.",Café cápsula y monodosis
67658,mad1,es,8480000676580,Café con leche en cápsula Hacendado,cafe-con-leche-capsula-hacendado-compatibles-maquinas-dolce-gusto-caja,Preparado a base de leche entera en polvo y azúcar y café soluble,3.1,0.19,False,        3.20,10,False,,False,False,,Café con leche en cápsula Hacendado compatibles máquinas Dolce gusto,1,0.152,Hacendado,España,"Cocatech, SLU",Café cápsula y monodosis
11918,mad1,es,7613036562874,Café en cápsula ristretto napoli Dolce Gusto,cafe-capsula-ristretto-napoli-dolce-gusto-caja,Café molido de tueste natural,4.25,0.27,False,,10,False,,False,False,,Café en cápsula ristretto napoli Dolce Gusto,1,0.128,Dolce Gusto,,"Nestlé España, S.A.",Café cápsula y monodosis
11785,mad1,es,8445290780140,Café en cápsula cortado Dolce Gusto,cafe-capsula-cortado-dolce-gusto-espresso-macchiato-caja,Preparado a base de leche en polvo y café soluble.,4.25,0.27,False,,10,False,,False,False,,Café en cápsula cortado Dolce Gusto espresso macchiato,1,0.1008,Dolce Gusto,España,"Nestlé España, S.A.",Café cápsula y monodosis
23293,mad1,es,8480000232939,Café en cápsula descafeinado Hacendado,cafe-capsula-descafeinado-hacendado-compatibles-maquinas-dolce-gusto-caja,Café molido de tueste natural descafeinado,3.1,27.68,False,        3.20,10,False,,False,False,,Café en cápsula descafeinado Hacendado compatibles máquinas Dolce gusto,1,0.112,Hacendado,España,"Cocatech, SLU",Café cápsula y monodosis
67659,mad1,es,8480000676597,Café cortado en cápsula Hacendado,cafe-cortado-capsula-hacendado-compatibles-maquinas-dolce-gusto-caja,Preparado a base de leche entera en polvo y azúcar y café soluble,3.1,0.19,False,,10,False,,False,False,,Café cortado en cápsula Hacendado compatibles máquinas Dolce gusto,1,0.0928,Hacendado,España,"Cocatech, SLU",Café cápsula y monodosis
11899,mad1,es,7613036271882,Café en cápsula cappuccino Dolce Gusto,cafe-capsula-cappuccino-dolce-gusto-caja,Café molido de tueste natural y Leche en polvo con azúcar,4.89,0.61,False,,10,False,,False,False,,Café en cápsula cappuccino Dolce Gusto,1,0.1864,Dolce Gusto,España,"Nestlé España, S.A.",Café cápsula y monodosis
23405,mad1,es,8480000234056,Café con leche en cápsula descafeinado Hacendado,cafe-con-leche-capsula-descafeinado-hacendado-compatibles-maquinas-dolce-gusto-caja,Preparado a base de leche entera en polvo y azúcar y café soluble descafeinado,3.1,0.19,False,        3.20,10,False,,False,False,,Café con leche en cápsula descafeinado Hacendado compatibles máquinas Dolce gusto,1,0.152,Hacendado,España,"Cocatech, SLU",Café cápsula y monodosis
23404,mad1,es,8480000234049,Cortado en cápsula descafeinado Hacendado,cortado-capsula-descafeinado-hacendado-compatibles-maquinas-dolce-gusto-caja,Preparado a base de leche entera en polvo y azúcar y café soluble descafeinado,3.1,0.19,False,        3.20,10,False,,False,False,,Cortado en cápsula descafeinado Hacendado compatibles máquinas Dolce gusto,1,0.0912,Hacendado,España,"Cocatech, SLU",Café cápsula y monodosis
22801,mad1,es,8480000228017,Café en cápsula doble espresso Hacendado,cafe-capsula-doble-espresso-hacendado-compatibles-maquinas-dolce-gusto-caja,Café molido de tueste natural,3.1,0.19,False,        3.20,10,False,,False,False,,Café en cápsula doble espresso Hacendado compatibles máquinas Dolce gusto,1,0.128,Hacendado,España,"Cocatech, SLU",Café cápsula y monodosis
52775,mad1,es,8402001014659,Café en cápsula cappuccino Hacendado,cafe-capsula-cappuccino-hacendado-compatibles-maquinas-dolce-gusto-caja,Café molido de tueste natural-café en cápsulas/Preparado a base de leche entera en polvo y azúcar,3.1,0.19,False,        3.20,10,False,,False,False,,Café en cápsula cappuccino Hacendado compatibles máquinas Dolce gusto,1,0.1856,Hacendado,España,"Cocatech, SLU",Café cápsula y monodosis
11873,mad1,es,8711005001009,Café en cápsula espresso Tassimo,cafe-capsula-espresso-tassimo-paquete,Café molido de tueste natural en cápsulas,5.3,0.33,False,,10,False,,False,False,,Café en cápsula espresso Tassimo,1,0.1184,Tassimo,,JACOBS DOUWE EGBERTS B.V.,Café cápsula y monodosis
11872,mad1,es,8711000500613,Café en cápsula largo Tassimo,cafe-capsula-largo-tassimo-paquete,Café molido de tueste natural.,5.3,0.33,False,,10,False,,False,False,,Café en cápsula largo Tassimo,1,0.1328,Tassimo,,JACOBS DOUWE EGBERTS B.V.,Café cápsula y monodosis
11875,mad1,es,8711000501214,Café en cápsula cortado Tassimo,cafe-capsula-cortado-tassimo-paquete,Preparado para bebida con café soluble y leche desnatada en polvo,5.3,0.33,False,,10,False,,False,False,,Café en cápsula cortado Tassimo,1,0.184,Tassimo,,JACOBS DOUWE EGBERTS B.V.,Café cápsula y monodosis
11874,mad1,es,8711000530382,Café en cápsula descafeinado Tassimo,cafe-capsula-descafeinado-tassimo-paquete,Café molido de tueste natural descafeinado.,5.3,0.33,False,,10,False,,False,False,,Café en cápsula descafeinado Tassimo,1,0.1184,Tassimo,,JACOBS DOUWE EGBERTS B.V.,Café cápsula y monodosis
11871,mad1,es,8711000502518,Café con leche en cápsula Tassimo,cafe-con-leche-capsula-tassimo-paquete,Preparado para bebida con café soluble y leche desnatada en polvo,5.3,0.33,False,,10,False,,False,False,,Café con leche en cápsula Tassimo,1,0.184,Tassimo,,JACOBS DOUWE EGBERTS B.V.,Café cápsula y monodosis
11770,mad1,es,8480000117700,Café monodosis natural Hacendado,cafe-monodosis-natural-hacendado-compatibles-sistema-senseo-paquete,Café molido de  tueste natural,2.3,0.07,False,,10,False,,False,False,,Café monodosis natural Hacendado compatibles sistema Senseo,1,0.224,Hacendado,,UCC COFFEE SPAIN SLU,Café cápsula y monodosis
11730,mad1,es,8480000117304,Café monodosis mezcla Hacendado,cafe-monodosis-mezcla-hacendado-50-natural-50-torrefacto-compatibles-sistema-senseo-paquete,Café molido de tueste natural 50% y torrefacto 50%,2.7,0.08,False,,10,False,,False,False,,Café monodosis mezcla Hacendado 50% natural / 50% torrefacto compatibles sistema Senseo,1,0.224,Hacendado,,UCC COFFEE SPAIN SLU,Café cápsula y monodosis
11732,mad1,es,8480000117328,Café monodosis intenso Hacendado,cafe-monodosis-intenso-hacendado-compatibles-sistema-senseo-paquete,Café molido de  tueste natural,3.05,0.1,False,,10,False,,False,False,,Café monodosis intenso Hacendado compatibles sistema Senseo,1,0.224,Hacendado,,UCC COFFEE SPAIN SLU,Café cápsula y monodosis
11777,mad1,es,8480000117779,Café monodosis descafeinado natural Hacendado,cafe-monodosis-descafeinado-natural-hacendado-compatibles-sistema-senseo-paquete,Café molido de tueste natural descafeinado,2.45,0.08,False,,10,False,,False,False,,Café monodosis descafeinado natural Hacendado compatibles sistema Senseo,1,0.224,Hacendado,,UCC COFFEE SPAIN SLU,Café cápsula y monodosis
11178,mad1,es,8480000111784,Café molido natural Hacendado,cafe-molido-natural-hacendado-paquete,Café molido de tueste natural,3.65,7.3,False,,10,False,,False,False,,Café molido natural Hacendado,1,0.5,Hacendado,,Mercadona S.A.,Café molido y en grano
11172,mad1,es,8480000111722,Café molido natural Hacendado,cafe-molido-natural-hacendado-paquete,Café molido de tueste natural,1.85,7.4,False,,10,False,,False,False,,Café molido natural Hacendado,1,0.25,Hacendado,,Mercadona S.A.,Café molido y en grano
15922,mad1,es,8480000159229,Café molido mezcla fuerte Hacendado,cafe-molido-mezcla-fuerte-hacendado-paquete,Café de tueste natural 50% y café torrefacto 50%,3.4,6.8,False,,10,False,,False,False,,Café molido mezcla fuerte Hacendado,1,0.5,Hacendado,,Mercadona S.A.,Café molido y en grano
15923,mad1,es,8480000159236,Café molido mezcla fuerte Hacendado,cafe-molido-mezcla-fuerte-hacendado-paquete,Café de tueste natural 50% y café torrefacto 50%,1.75,7.0,False,,10,False,,False,False,,Café molido mezcla fuerte Hacendado,1,0.25,Hacendado,,Mercadona S.A.,Café molido y en grano
13700,mad1,es,8480000137005,Café molido natural fuerte Hacendado,cafe-molido-natural-fuerte-hacendado-paquete,Café molido de tueste natural,3.25,6.5,False,,10,False,,False,False,,Café molido natural fuerte Hacendado,1,0.5,Hacendado,,Mercadona S.A.,Café molido y en grano
11171,mad1,es,8480000111715,Café molido natural fuerte Hacendado,cafe-molido-natural-fuerte-hacendado-paquete,Café molido de tueste natural,1.65,6.6,False,,10,False,,False,False,,Café molido natural fuerte Hacendado,1,0.25,Hacendado,,Mercadona S.A.,Café molido y en grano
13593,mad1,es,8480000135933,Café molido descafeinado natural Hacendado,cafe-molido-descafeinado-natural-hacendado-paquete,Café de  tueste natural descafeinado,3.6,7.2,False,,10,False,,False,False,,Café molido descafeinado natural Hacendado,1,0.5,Hacendado,,"Ucc Coffee Spain, S.L.U.",Café molido y en grano
13592,mad1,es,8480000135926,Café molido descafeinado natural Hacendado,cafe-molido-descafeinado-natural-hacendado-paquete,Café de  tueste natural descafeinado,1.85,7.4,False,,10,False,,False,False,,Café molido descafeinado natural Hacendado,1,0.25,Hacendado,,"Ucc Coffee Spain, S.L.U.",Café molido y en grano
11719,mad1,es,8480000117199,Café molido descafeinado mezcla Hacendado,cafe-molido-descafeinado-mezcla-hacendado-paquete,Café molido de tueste natural descafeinado 50% y torrefacto descafeinado 50%,3.6,7.2,False,,10,False,,False,False,,Café molido descafeinado mezcla Hacendado,1,0.5,Hacendado,,UCC COFFEE SPAIN SLU,Café molido y en grano
11711,mad1,es,8480000117113,Café molido descafeinado mezcla Hacendado,cafe-molido-descafeinado-mezcla-hacendado-paquete,Café molido de tueste natural descafeinado 50% y torrefacto descafeinado 50%,1.85,7.4,False,,10,False,,False,False,,Café molido descafeinado mezcla Hacendado,1,0.25,Hacendado,,UCC COFFEE SPAIN SLU,Café molido y en grano
11714,mad1,es,8480000117144,Café molido natural Hacendado Espresso,cafe-molido-natural-hacendado-espresso-paquete,Café molido de tueste natural,2.35,9.4,False,,10,False,,False,False,,Café molido natural Hacendado Espresso,1,0.25,Hacendado,,UCC COFFEE SPAIN SLU,Café molido y en grano
11752,mad1,es,8480000117526,Café molido mezcla Hacendado Espresso,cafe-molido-mezcla-hacendado-espresso-80-natural-20-torrefacto-paquete,Café molido de tueste natural 80% y torrefacto20%,2.35,9.4,False,,10,False,,False,False,,Café molido mezcla Hacendado Espresso 80% natural / 20% torrefacto,1,0.25,Hacendado,,UCC COFFEE SPAIN SLU,Café molido y en grano
11715,mad1,es,8480000117151,Café molido Colombia Hacendado,cafe-molido-colombia-hacendado-paquete,Café molido de tueste natural,3.2,12.8,False,,10,False,,False,False,,Café molido Colombia Hacendado,1,0.25,Hacendado,,"Ucc Coffee Spain, S.L.U.",Café molido y en grano
11744,mad1,es,8480000117441,Café molido descafeinado Hacendado Espresso,cafe-molido-descafeinado-hacendado-espresso-paquete,Café molido de tueste natural descafeinado,2.7,10.8,False,,10,False,,False,False,,Café molido descafeinado Hacendado Espresso,1,0.25,Hacendado,,UCC COFFEE SPAIN SLU,Café molido y en grano
11845,mad1,es,8410091073913,Café molido mezcla Marcilla crème express,cafe-molido-mezcla-marcilla-creme-express-caja,Café molido de tueste natural (80%) y torrefacto (20%),4.0,16.0,False,,10,False,,False,False,,Café molido mezcla Marcilla crème express,1,0.25,Marcilla,,JACOBS DOUWE EGBERTS B.V.,Café molido y en grano
11847,mad1,es,8410091180048,Café molido mezcla Marcilla gran aroma,cafe-molido-mezcla-marcilla-gran-aroma-caja,Café molido de tueste natural (50%) y torrefacto (50%),3.45,13.8,False,,10,False,,False,False,,Café molido mezcla Marcilla gran aroma,1,0.25,Marcilla,,JACOBS DOUWE EGBERTS B.V.,Café molido y en grano
11793,mad1,es,8410121100633,Café molido mezcla intensa La Estrella,cafe-molido-mezcla-intensa-estrella-paquete,Café molido de tueste natural (50%) y torrefacto (50%),2.25,9.0,False,        2.75,10,False,,False,False,,Café molido mezcla intensa La Estrella,1,0.25,La Estrella,España,"Nestlé España, S.A.",Café molido y en grano
13594,mad1,es,8480000135940,Café en grano natural Hacendado,cafe-grano-natural-hacendado-paquete,Café de  tueste natural,8.25,8.25,False,,10,False,,False,False,,Café en grano natural Hacendado,1,1.0,Hacendado,,Mercadona S.A.,Café molido y en grano
11007,mad1,es,8480000110077,Café en grano mezcla fuerte Hacendado,cafe-grano-mezcla-fuerte-hacendado-paquete,Café de tueste natural 50% y café torrefacto 50%,8.1,8.1,False,,10,False,,False,False,,Café en grano mezcla fuerte Hacendado,1,1.0,Hacendado,,UCC COFFEE SPAIN SLU,Café molido y en grano
52491,mad1,es,8402001011047,Café en grano descafeinado natural Hacendado,cafe-grano-descafeinado-natural-hacendado-paquete,Café de tueste natural descafeinado,8.4,8.4,False,,10,False,,False,False,,Café en grano descafeinado natural Hacendado,1,1.0,Hacendado,,Mercadona S.A.,Café molido y en grano
11020,mad1,es,8480000110206,Café en grano torrefacto Hacendado,cafe-grano-torrefacto-hacendado-paquete,Café torrefacto,4.5,9.0,False,,10,False,,False,False,,Café en grano torrefacto Hacendado,1,0.5,Hacendado,,UCC COFFEE SPAIN SLU,Café molido y en grano
11077,mad1,es,8480000110770,Café en grano extra fuerte Hacendado,cafe-grano-extra-fuerte-hacendado-paquete,Café de tueste natural,7.5,7.5,False,,10,False,,False,False,,Café en grano extra fuerte Hacendado,1,1.0,Hacendado,,Mercadona S.A.,Café molido y en grano
22163,mad1,es,8480000221636,Café soluble Classic Hacendado,cafe-soluble-classic-hacendado-bote,Café soluble,2.9,14.5,False,,10,False,,False,False,,Café soluble Classic Hacendado,1,0.2,Hacendado,,"Productos Solubles, S.A.",Café soluble y otras bebidas
22718,mad1,es,8480000227188,Café soluble Classic Hacendado,cafe-soluble-classic-hacendado-bote,Café soluble,2.1,21.0,False,,10,False,,False,False,,Café soluble Classic Hacendado,1,0.1,Hacendado,,"Productos Solubles, S.A.",Café soluble y otras bebidas
11049,mad1,es,8480000110497,Café soluble clásico Hacendado en sobres,cafe-soluble-clasico-hacendado-sobres-caja,Café soluble,1.0,50.0,False,,10,False,,False,False,,Café soluble clásico Hacendado en sobres,1,0.02,Hacendado,,"Productos Solubles, S.A.",Café soluble y otras bebidas
11136,mad1,es,8410100020549,Café soluble natural Nescafé classic,cafe-soluble-natural-nescafe-classic-tarro,Vino tinto ecológico,6.65,33.25,False,,10,False,6.0,False,False,,Café soluble natural Nescafé classic,1,0.2,Nescafé,Vino de la tierra de Mallorca,Agualternativa Ingenieria S.L.,Café soluble y otras bebidas
11111,mad1,es,8410100020556,Café soluble natural Nescafé classic,cafe-soluble-natural-nescafe-classic-tarro,Café soluble,4.3,43.0,False,,10,False,,False,False,,Café soluble natural Nescafé classic,1,0.1,Nescafé,España,"Nestlé España, S.A.",Café soluble y otras bebidas
22164,mad1,es,8480000221643,Café soluble descafeinado Hacendado,cafe-soluble-descafeinado-hacendado-bote,Café soluble descafeinado,3.35,16.75,False,,10,False,,False,False,,Café soluble descafeinado Hacendado,1,0.2,Hacendado,,"Productos Solubles, S.A.",Café soluble y otras bebidas
22719,mad1,es,8480000227195,Café soluble descafeinado Hacendado,cafe-soluble-descafeinado-hacendado-bote,Café soluble Descafeinado,2.15,21.5,False,,10,False,,False,False,,Café soluble descafeinado Hacendado,1,0.1,Hacendado,,"Productos Solubles, S.A.",Café soluble y otras bebidas
11051,mad1,es,8480000110510,Café soluble en sobres descafeinado Hacendado,cafe-soluble-sobres-descafeinado-hacendado-caja,Café soluble descafeinado,1.1,55.0,False,,10,False,,False,False,,Café soluble en sobres descafeinado Hacendado,1,0.02,Hacendado,,"Productos Solubles, S.A.",Café soluble y otras bebidas
11101,mad1,es,8410100021546,Café soluble descafeinado Nescafé classic,cafe-soluble-descafeinado-nescafe-classic-tarro,Café soluble descafeinado,6.65,33.25,False,,10,False,,False,False,,Café soluble descafeinado Nescafé classic,1,0.2,Nescafé,España,"Nestlé España, S.A.",Café soluble y otras bebidas
11104,mad1,es,8410100999883,Café soluble descafeinado Nescafé classic,cafe-soluble-descafeinado-nescafe-classic-tarro,Café soluble descafeinado,4.3,43.0,False,,10,False,,False,False,,Café soluble descafeinado Nescafé classic,1,0.1,Nescafé,España,"Nestlé España, S.A.",Café soluble y otras bebidas
11123,mad1,es,8480000111234,Café soluble espresso Creme Hacendado,cafe-soluble-espresso-creme-hacendado-bote,Café soluble,2.65,33.13,False,,10,False,,False,False,,Café soluble espresso Creme Hacendado,1,0.08,Hacendado,,"Productos Solubles, S.A.",Café soluble y otras bebidas
23406,mad1,es,8480000234063,Café soluble cappuccino Hacendado,cafe-soluble-cappuccino-hacendado-bote,Preparado alimenticio en polvo para bebida de café,2.7,10.8,False,,10,False,,False,False,,Café soluble cappuccino Hacendado,1,0.25,Hacendado,España,"Productos Solubles, S.A.",Café soluble y otras bebidas
67660,mad1,es,8480000676603,Café soluble cappuccino caramelo Hacendado,cafe-soluble-cappuccino-caramelo-hacendado-bote,Preparado alimenticio en polvo para bebida de café con sabor caramelo,2.95,11.8,False,,10,False,,False,False,,Café soluble cappuccino caramelo Hacendado,1,0.25,Hacendado,,"Productos Solubles, S.A.",Café soluble y otras bebidas
11134,mad1,es,8480000111340,Café soluble cappuccino vienés Hacendado,cafe-soluble-cappuccino-vienes-hacendado-con-pepitas-chocolate-bote,Preparado alimenticio en polvo para bebida de café con pepitas de chocolate,2.7,9.0,False,,10,False,,False,False,,Café soluble cappuccino vienés Hacendado con pepitas de chocolate,1,0.3,Hacendado,,"Productos Solubles, S.A.",Café soluble y otras bebidas
11115,mad1,es,8480000111159,Café soluble selección Hacendado,cafe-soluble-seleccion-hacendado-bote,Café soluble liofilizado,3.25,32.5,False,,10,False,,False,False,,Café soluble selección Hacendado,1,0.1,Hacendado,,"Productos Solubles, S.A.",Café soluble y otras bebidas
23407,mad1,es,8480000234070,Café soluble cappuccino descafeinado Hacendado,cafe-soluble-cappuccino-descafeinado-hacendado-bote,Preparado alimenticio en polvo para bebida de café descafeinado,3.1,12.4,False,,10,False,,False,False,,Café soluble cappuccino descafeinado Hacendado,1,0.25,Hacendado,España,"Productos Solubles, S.A.",Café soluble y otras bebidas
10666,mad1,es,8480000106667,Café con leche cappuccino Hacendado,cafe-con-leche-cappuccino-hacendado-vaso,"Bebida de café con leche semidesnatada, pasterizada, 1.3% materia grasa",0.75,3.0,False,,10,False,,False,False,,Café con leche cappuccino Hacendado,1,0.25,Hacendado,,Molkerei Gropper GmbH & Co. KG,Café soluble y otras bebidas
10642,mad1,es,8480000106421,Café con leche light sin lactosa Hacendado,cafe-con-leche-light-sin-lactosa-hacendado-vaso,,0.9,3.6,False,,10,False,,False,False,,Café con leche light sin lactosa Hacendado,1,0.25,Hacendado,Alemania,Molkerei Gropper,Café soluble y otras bebidas
10644,mad1,es,8480000106445,Café con leche espresso Hacendado,cafe-con-leche-espresso-hacendado-vaso,"Bebida de café con leche semidesnatada, pasterizada, 1.2% materia grasa",0.75,3.0,False,,10,False,,False,False,,Café con leche espresso Hacendado,1,0.25,Hacendado,,Molkerei Gropper GmbH & Co. KG,Café soluble y otras bebidas
10672,mad1,es,8480000106728,Café con leche descafeinado Hacendado,cafe-con-leche-descafeinado-hacendado-vaso,"Bebida de café con leche semidesnatada, pasterizada, 2.4% materia grasa",0.8,3.2,False,,10,False,,False,False,,Café con leche descafeinado Hacendado,1,0.25,Hacendado,,Molkerei Gropper GmbH & Co. KG,Café soluble y otras bebidas
10361,mad1,es,8480000103611,Horchata fresca Hacendado,horchata-fresca-hacendado-vaso,Horchata pasteurizada de chufa,1.0,4.0,False,,10,False,,False,False,,Horchata fresca Hacendado,1,0.25,Hacendado,,Horchata Panach S.L.,Café soluble y otras bebidas
10449,mad1,es,4040600088912,Crema de leche para café Campina,crema-leche-cafe-campina-paquete,"Nata (crema para café) 10% de M.G., esterilizada.",1.1,5.5,False,,10,False,,False,False,,Crema de leche para café Campina,1,0.2,Campina,España,FRIESLANDCAMPINA CHEESE & BUTTER BV,Café soluble y otras bebidas
